,法國,德國,印度,義大利,日本,南韓,西班牙,台灣,美國,英國
2022-07-17,12775496.0,11574403.0,13002635.0,5770730.0,4338368.0,341848.0,5026889.0,9073.0,24411892.0,6577259.0
2022-07-18,12796983.0,11603409.0,13037234.0,5770730.0,4342712.0,341848.0,5039049.0,9073.0,24447893.0,6605266.0
2022-07-19,12849608.0,11638919.0,13079740.0,5797707.0,4355184.0,341848.0,5053309.0,9073.0,24533391.0,6626216.0
2022-07-20,12871008.0,11658457.0,13091876.0,5809299.0,4355184.0,348074.0,5068447.0,9073.0,24551928.0,6626442.0
2022-07-21,12908213.0,11691221.0,13131709.0,5823708.0,4355184.0,357352.0,5077650.0,10442.0,24640478.0,6644095.0
2022-07-22,12908370.0,11692394.0,13166995.0,5833637.0,4364054.0,359807.0,5079553.0,10442.0,24682372.0,6665628.0
2022-07-23,12941128.0,11720553.0,13190846.0,5835274.0,4364054.0,363016.0,5090805.0,10442.0,24764803.0,6686090.0
2022-07-24,12974629.0,11759831.0,13240122.0,5850181.0,4364466.0,363016.0,5109034.0,10442.0,24806143.0,6686090.0
2022-07-25,13006733.0,11794852.0,13266276.0,5868010.0,4375745.0,365659.0,5126836.0,10442.0,24882513.0,6715201.0
2022-07-26,13031282.0,11798702.0,13277470.0,5882269.0,4377095.0,371803.0,5128739.0,10442.0,24925091.0,6715204.0
2022-07-27,13069722.0,11829229.0,13305603.0,5895503.0,4386348.0,371803.0,5133191.0,10442.0,24959753.0,6741258.0
2022-07-28,13112418.0,11853884.0,13352125.0,5897789.0,4386348.0,377433.0,5161405.0,10442.0,25012681.0,6756916.0
2022-07-29,13123533.0,11879708.0,13391583.0,5924296.0,4392745.0,381299.0,5171254.0,10442.0,25107611.0,6758429.0
2022-07-30,13174007.0,11909967.0,13396116.0,5935550.0,4394180.0,388207.0,5182885.0,10442.0,25143957.0,6785097.0
2022-07-31,13180231.0,11952610.0,13449343.0,5946851.0,4399695.0,392541.0,5182885.0,11126.0,25192068.0,6785097.0
2022-08-01,13227386.0,11978326.0,13462794.0,5962193.0,4399695.0,392541.0,5205633.0,11126.0,25248493.0,6812772.0
2022-08-02,13235964.0,11985210.0,13495563.0,5962193.0,4405834.0,394397.0,5211060.0,11126.0,25317680.0,6815695.0
2022-08-03,13270317.0,12018134.0,13522314.0,5983812.0,4405834.0,402752.0,5219269.0,11126.0,25342023.0,6839155.0
2022-08-04,13321914.0,12063301.0,13562550.0,5992980.0,4413792.0,405774.0,5231918.0,11126.0,25441444.0,6855511.0
2022-08-05,13348276.0,12077139.0,13583043.0,6001207.0,4413792.0,408318.0,5237155.0,11206.0,25492551.0,6855511.0
2022-08-06,13368518.0,12094023.0,13618906.0,6016614.0,4424300.0,413891.0,5259365.0,11554.0,25527074.0,6870985.0
2022-08-07,13392144.0,12131371.0,13660321.0,6035917.0,4424300.0,421862.0,5260412.0,11554.0,25588848.0,6894866.0
2022-08-08,13424955.0,12155481.0,13682889.0,6046731.0,4428610.0,421862.0,5282101.0,11554.0,25658680.0,6906620.0
2022-08-09,13446671.0,12194340.0,13717727.0,6054541.0,4434060.0,427711.0,5282101.0,11554.0,25708010.0,6919635.0
2022-08-10,13501798.0,12216279.0,13737543.0,6076015.0,4439542.0,431020.0,5293391.0,12646.0,25784604.0,6930675.0
2022-08-11,13516178.0,12250161.0,13779417.0,6079801.0,4441481.0,436620.0,5303544.0,12646.0,25831307.0,6949398.0
2022-08-12,13563602.0,12262353.0,13803580.0,6095680.0,4441481.0,438642.0,5325248.0,12646.0,25892239.0,6970498.0
2022-08-13,13573296.0,12303623.0,13832713.0,6112197.0,4445414.0,447047.0,5332058.0,12646.0,25976391.0,6995238.0
2022-08-14,13598710.0,12304842.0,13887108.0,6121141.0,4454684.0,447047.0,5336292.0,12646.0,26026376.0,7007837.0
2022-08-15,13637068.0,12330191.0,13899121.0,6135061.0,4459241.0,447111.0,5357120.0,12646.0,26057628.0,7015113.0
2022-08-16,13667299.0,12364316.0,13930090.0,6149364.0,4461872.0,451235.0,5373529.0,12646.0,26132015.0,7032926.0
2022-08-17,13701717.0,12388361.0,13983629.0,6169785.0,4461872.0,461557.0,5378194.0,12646.0,26180549.0,7051970.0
2022-08-18,13720848.0,12433012.0,13991852.0,6175744.0,4470712.0,461725.0,5395174.0,12646.0,26262938.0,7071283.0
2022-08-19,13766156.0,12437682.0,14027293.0,6182305.0,4476998.0,467210.0,5395174.0,12646.0,26306288.0,7086353.0
2022-08-20,13792787.0,12476434.0,14047075.0,6208456.0,4476998.0,469150.0,5418614.0,12646.0,26343493.0,7086353.0
2022-08-21,13824315.0,12520798.0,14105681.0,6208652.0,4479895.0,473230.0,5418614.0,13843.0,26412761.0,7099596.0
2022-08-22,13867200.0,12534577.0,14127595.0,6228125.0,4480662.0,484475.0,5425674.0,13843.0,26465793.0,7125674.0
2022-08-23,13889114.0,12555964.0,14146234.0,6237213.0,4488840.0,484475.0,5447107.0,13843.0,26556168.0,7125674.0
2022-08-24,13926157.0,12591454.0,14187193.0,6258616.0,4492351.0,485449.0,5457428.0,13843.0,26612369.0,7155822.0
2022-08-25,13957038.0,12602411.0,14219634.0,6277790.0,4501429.0,490723.0,5465984.0,13843.0,26661068.0,7178468.0
2022-08-26,13984494.0,12642628.0,14245095.0,6291879.0,4501429.0,496195.0,5485975.0,13843.0,26735147.0,7188443.0
2022-08-27,14000718.0,12669609.0,14270497.0,6299085.0,4501429.0,503511.0,5485975.0,13843.0,26781565.0,7188443.0
2022-08-28,14041141.0,12708954.0,14321188.0,6313087.0,4508860.0,506330.0,5509732.0,13843.0,26808492.0,7204471.0
2022-08-29,14071615.0,12732820.0,14342420.0,6319177.0,4512935.0,510783.0,5512932.0,13843.0,26908758.0,7233491.0
2022-08-30,14105203.0,12756547.0,14393247.0,6341965.0,4512935.0,515056.0,5526180.0,13843.0,26958008.0,7241820.0
2022-08-31,14141710.0,12778439.0,14424419.0,6341965.0,4518680.0,518992.0,5542382.0,13843.0,26989340.0,7253196.0
2022-09-01,14168273.0,12811336.0,14451517.0,6365602.0,4519408.0,521678.0,5555154.0,14819.0,27070709.0,7266313.0
2022-09-02,14185945.0,12848836.0,14467554.0,6381188.0,4532988.0,534001.0,5564797.0,14819.0,27141711.0,7278329.0
2022-09-03,14236104.0,12875315.0,14494033.0,6397191.0,4532988.0,534700.0,5565462.0,14819.0,27218670.0,7307312.0
2022-09-04,14241176.0,12877846.0,14530649.0,6401494.0,4541121.0,540130.0,5587857.0,14819.0,27265152.0,7311575.0
2022-09-05,14287111.0,12911021.0,14557057.0,6420790.0,4541121.0,545127.0,5602960.0,14819.0,27309563.0,7328250.0
2022-09-06,14325200.0,12948251.0,14589098.0,6432998.0,4545693.0,548072.0,5606349.0,14819.0,27389118.0,7340315.0
2022-09-07,14334109.0,12968644.0,14647061.0,6451500.0,4546774.0,555549.0,5618729.0,14819.0,27400882.0,7360682.0
2022-09-08,14376874.0,13009869.0,14665309.0,6451601.0,4555366.0,558405.0,5633985.0,14819.0,27496283.0,7390212.0
2022-09-09,14412896.0,13039033.0,14693991.0,6471778.0,4561290.0,563666.0,5633985.0,14819.0,27574700.0,7398906.0
2022-09-10,14445964.0,13067399.0,14733196.0,6487042.0,4566359.0,564871.0,5653338.0,14819.0,27590027.0,7420209.0
2022-09-11,14465657.0,13083698.0,14773523.0,6492823.0,4571466.0,573069.0,5665945.0,14819.0,27648333.0,7432828.0
2022-09-12,14494133.0,13121578.0,14808730.0,6513439.0,4574896.0,575116.0,5684318.0,14819.0,27747963.0,7452372.0
2022-09-13,14535163.0,13149468.0,14813110.0,6523738.0,4581994.0,582136.0,5691846.0,15068.0,27800130.0,7464600.0
2022-09-14,14573390.0,13179588.0,14843084.0,6537964.0,4581994.0,589479.0,5695073.0,15336.0,27862692.0,7470169.0
2022-09-15,14603725.0,13184567.0,14873465.0,6544647.0,4581994.0,591946.0,5718539.0,15336.0,27896003.0,7495263.0
2022-09-16,14614485.0,13238823.0,14919219.0,6559789.0,4584498.0,597336.0,5718539.0,15336.0,27953151.0,7495669.0
2022-09-17,14661271.0,13259086.0,14946958.0,6572192.0,4594581.0,600498.0,5741516.0,15336.0,28027972.0,7516234.0
2022-09-18,14702984.0,13291353.0,14976272.0,6595522.0,4603648.0,609384.0,5745367.0,15336.0,28067666.0,7530049.0
2022-09-19,14724195.0,13317914.0,15006269.0,6605077.0,4604054.0,609384.0,5763893.0,15336.0,28141396.0,7559367.0
2022-09-20,14745928.0,13337823.0,15042235.0,6623938.0,4604054.0,616809.0,5769870.0,15760.0,28237909.0,7568309.0
2022-09-21,14797964.0,13356784.0,15075442.0,6641356.0,4613776.0,621465.0,5772218.0,15760.0,28274898.0,7590026.0
2022-09-22,14830128.0,13400943.0,15106978.0,6641356.0,4615822.0,626597.0,5800343.0,15760.0,28316789.0,7590026.0
2022-09-23,14852420.0,13429355.0,15140198.0,6662715.0,4616602.0,627929.0,5800343.0,15760.0,28410317.0,7606694.0
2022-09-24,14886431.0,13451436.0,15182563.0,6672342.0,4630311.0,637900.0,5809834.0,15760.0,28438148.0,7629632.0
2022-09-25,14905114.0,13475313.0,15209409.0,6693488.0,4633811.0,637946.0,5830188.0,15760.0,28548116.0,7649085.0
2022-09-26,14957276.0,13496063.0,15263444.0,6700019.0,4633811.0,649448.0,5838260.0,15760.0,28596207.0,7671179.0
2022-09-27,14977990.0,13520291.0,15263945.0,6717682.0,4641733.0,652053.0,5848225.0,15760.0,28621448.0,7671179.0
2022-09-28,15019443.0,13569279.0,15302808.0,6723883.0,4641733.0,652581.0,5855425.0,17697.0,28685743.0,7688133.0
2022-09-29,15046128.0,13593672.0,15358693.0,6735252.0,4643905.0,655727.0,5878734.0,17697.0,28754566.0,7714295.0
2022-09-30,15069735.0,13618966.0,15379210.0,6762428.0,4653535.0,659923.0,5881787.0,17697.0,28845744.0,7718445.0
2022-10-01,15102207.0,13652958.0,15399298.0,6772603.0,4653535.0,670310.0,5902835.0,17697.0,28872576.0,7726855.0
2022-10-02,15140470.0,13676881.0,15454536.0,6776440.0,4662678.0,670888.0,5904244.0,17697.0,28959079.0,7746654.0
2022-10-03,15163546.0,13704661.0,15462574.0,6800370.0,4662895.0,678237.0,5923860.0,17697.0,29021081.0,7758306.0
2022-10-04,15194869.0,13745048.0,15502586.0,6808524.0,4672780.0,683314.0,5925914.0,18051.0,29056957.0,7775257.0
2022-10-05,15239520.0,13766569.0,15525099.0,6827848.0,4675802.0,689328.0,5949128.0,18821.0,29115713.0,7795571.0
2022-10-06,15268252.0,13785514.0,15558886.0,6833696.0,4679178.0,692574.0,5957427.0,18821.0,29185883.0,7812964.0
2022-10-07,15285095.0,13822724.0,15610911.0,6856363.0,4688151.0,704765.0,5975559.0,18821.0,29274762.0,7842859.0
2022-10-08,15340444.0,13856589.0,15639607.0,6864149.0,4690437.0,706873.0,5975559.0,18821.0,29340366.0,7842859.0
2022-10-09,15372797.0,13878609.0,15682099.0,6881622.0,4695098.0,716188.0,5998256.0,18821.0,29363599.0,7865311.0
2022-10-10,15398749.0,13904461.0,15706479.0,6886857.0,4700077.0,716188.0,6005756.0,18821.0,29425786.0,7888512.0
2022-10-11,15409541.0,13921411.0,15745044.0,6900587.0,4701846.0,722292.0,6020949.0,18821.0,29531545.0,7899096.0
2022-10-12,15460432.0,13964060.0,15757548.0,6926527.0,4715840.0,725082.0,6036443.0,18821.0,29592052.0,7916978.0
2022-10-13,15502395.0,13997024.0,15821915.0,6937760.0,4719179.0,730472.0,6048997.0,18821.0,29628164.0,7916978.0
2022-10-14,15516818.0,14005809.0,15832166.0,6942515.0,4720648.0,734201.0,6063363.0,18821.0,29669779.0,7933035.0
2022-10-15,15545234.0,14052850.0,15885959.0,6969809.0,4727369.0,748052.0,6063363.0,19958.0,29741532.0,7947082.0
2022-10-16,15583953.0,14076184.0,15909551.0,6984616.0,4732998.0,748052.0,6071414.0,19958.0,29825754.0,7970227.0
2022-10-17,15620050.0,14117085.0,15934913.0,6990090.0,4742919.0,753980.0,6087173.0,19958.0,29894758.0,7999045.0
2022-10-18,15642640.0,14120479.0,15977830.0,7004689.0,4746211.0,758270.0,6097312.0,19958.0,29971492.0,8016534.0
2022-10-19,15671290.0,14153741.0,15997112.0,7023395.0,4746850.0,766493.0,6117141.0,19958.0,30005015.0,8028573.0
2022-10-20,15729328.0,14178458.0,16054828.0,7028267.0,4755871.0,766565.0,6123842.0,19958.0,30059502.0,8039038.0
2022-10-21,15757813.0,14221222.0,16060338.0,7051919.0,4755871.0,774357.0,6135118.0,20393.0,30128719.0,8065817.0
2022-10-22,15771653.0,14259332.0,16091839.0,7068194.0,4765442.0,785396.0,6156773.0,20393.0,30173691.0,8073023.0
2022-10-23,15825058.0,14286717.0,16129034.0,7079813.0,4773049.0,790169.0,6156773.0,20393.0,30248162.0,8081158.0
2022-10-24,15835489.0,14307461.0,16180470.0,7096568.0,4781634.0,790169.0,6166739.0,20819.0,30350395.0,8108858.0
2022-10-25,15868076.0,14340684.0,16216040.0,7099820.0,4786272.0,794025.0,6185068.0,20819.0,30365091.0,8112222.0
2022-10-26,15902341.0,14353607.0,16231634.0,7120702.0,4790412.0,804853.0,6194714.0,20819.0,30424818.0,8134685.0
2022-10-27,15931028.0,14388049.0,16278538.0,7136714.0,4798264.0,808931.0,6218413.0,20819.0,30530010.0,8143028.0
2022-10-28,15962428.0,14436828.0,16314286.0,7139454.0,4801281.0,820083.0,6222430.0,21107.0,30604160.0,8166338.0
2022-10-29,16014617.0,14450537.0,16339726.0,7157539.0,4806832.0,821884.0,6231465.0,21107.0,30641476.0,8184747.0
2022-10-30,16057498.0,14493009.0,16380100.0,7168594.0,4814490.0,825347.0,6242103.0,21107.0,30709165.0,8191334.0
2022-10-31,16090568.0,14521597.0,16411301.0,7195195.0,4814490.0,831476.0,6261409.0,21107.0,30763531.0,8211759.0
2022-11-01,16098987.0,14554692.0,16451701.0,7203848.0,4825039.0,836877.0,6281176.0,21107.0,30860544.0,8242685.0
2022-11-02,16137381.0,14574831.0,16494617.0,7211172.0,4832758.0,847117.0,6293213.0,21107.0,30873859.0,8242685.0
2022-11-03,16160972.0,14607082.0,16515437.0,7234677.0,4834905.0,847117.0,6297632.0,21412.0,30986851.0,8253372.0
2022-11-04,16207732.0,14630571.0,16546212.0,7253128.0,4836339.0,858984.0,6308609.0,22154.0,30997757.0,8293465.0
2022-11-05,16246113.0,14651976.0,16585759.0,7253375.0,4849387.0,859851.0,6320877.0,22154.0,31077318.0,8298153.0
2022-11-06,16274820.0,14694173.0,16608168.0,7280870.0,4850004.0,864161.0,6331069.0,22154.0,31150603.0,8315416.0
2022-11-07,16295876.0,14728292.0,16657277.0,7284102.0,4862072.0,876736.0,6355013.0,22154.0,31218225.0,8336274.0
2022-11-08,16334501.0,14764948.0,16672910.0,7295684.0,4867336.0,878815.0,6361455.0,22154.0,31263427.0,8358840.0
2022-11-09,16366842.0,14793602.0,16724161.0,7313113.0,4871862.0,882796.0,6372618.0,23014.0,31370216.0,8363889.0
2022-11-10,16405994.0,14800563.0,16750919.0,7335315.0,4876666.0,895199.0,6379056.0,23014.0,31440713.0,8380501.0
2022-11-11,16430684.0,14824817.0,16792588.0,7352216.0,4878926.0,895199.0,6402129.0,23014.0,31484369.0,8396862.0
2022-11-12,16485500.0,14869736.0,16830624.0,7353207.0,4882300.0,906657.0,6414747.0,23014.0,31569746.0,8414574.0
2022-11-13,16514294.0,14910162.0,16874359.0,7365988.0,4895041.0,906657.0,6414747.0,23041.0,31576874.0,8420559.0
2022-11-14,16547882.0,14917831.0,16889868.0,7382078.0,4907646.0,912423.0,6427204.0,23041.0,31692375.0,8450898.0
2022-11-15,16581822.0,14964419.0,16924003.0,7397451.0,4913550.0,925747.0,6443171.0,23041.0,31710397.0,8471348.0
2022-11-16,16621328.0,14974113.0,16953693.0,7413399.0,4919563.0,925747.0,6465423.0,23348.0,31788066.0,8473073.0
2022-11-17,16644075.0,15014126.0,17009490.0,7428623.0,4923838.0,932228.0,6474102.0,23348.0,31839374.0,8484621.0
2022-11-18,16664197.0,15062029.0,17028333.0,7447978.0,4933239.0,936219.0,6485324.0,23348.0,31916704.0,8506461.0
2022-11-19,16709923.0,15089756.0,17056488.0,7465937.0,4939805.0,944097.0,6493053.0,23987.0,31995266.0,8519524.0
2022-11-20,16743588.0,15105301.0,17107327.0,7476711.0,4939805.0,950414.0,6500055.0,23987.0,32042938.0,8533557.0
2022-11-21,16785706.0,15132338.0,17142660.0,7494023.0,4943400.0,962191.0,6512373.0,23987.0,32130212.0,8565511.0
2022-11-22,16814470.0,15168968.0,17171803.0,7498284.0,4952269.0,962788.0,6536284.0,23987.0,32181450.0,8584995.0
2022-11-23,16852341.0,15190622.0,17218406.0,7511261.0,4964501.0,974271.0,6549893.0,23987.0,32258002.0,8593058.0
2022-11-24,16889937.0,15236779.0,17232008.0,7524654.0,4970855.0,974271.0,6554034.0,25184.0,32347550.0,8610703.0
2022-11-25,16909741.0,15272391.0,17274817.0,7556790.0,4975026.0,980861.0,6565105.0,25184.0,32400586.0,8616574.0
2022-11-26,16933308.0,15278806.0,17306326.0,7556790.0,4980384.0,991362.0,6578395.0,25184.0,32482132.0,8637877.0
2022-11-27,16977280.0,15303761.0,17340426.0,7584358.0,4990398.0,991362.0,6590160.0,25184.0,32498024.0,8659143.0
2022-11-28,17004534.0,15358224.0,17363308.0,7590408.0,4999957.0,998509.0,6608453.0,25184.0,32582144.0,8676782.0
2022-11-29,17038563.0,15363970.0,17406709.0,7606504.0,5002827.0,1006241.0,6621655.0,25818.0,32651297.0,8691958.0
2022-11-30,17085952.0,15402504.0,17449552.0,7618026.0,5008424.0,1016159.0,6636353.0,25818.0,32724182.0,8710905.0
2022-12-01,17110034.0,15433490.0,17501285.0,7641187.0,5019496.0,1022984.0,6637012.0,25818.0,32778268.0,8717068.0
2022-12-02,17149006.0,15468066.0,17512380.0,7642249.0,5020497.0,1024218.0,6658847.0,25818.0,32844178.0,8734222.0
2022-12-03,17186309.0,15507302.0,17556724.0,7657988.0,5027961.0,1036630.0,6671596.0,25818.0,32898446.0,8771075.0
2022-12-04,17209657.0,15539319.0,17586757.0,7680987.0,5045271.0,1041048.0,6691154.0,25818.0,32976514.0,8771075.0
2022-12-05,17243380.0,15551267.0,17634050.0,7695543.0,5050880.0,1044693.0,6691285.0,25818.0,33024721.0,8796657.0
2022-12-06,17283035.0,15588299.0,17655465.0,7705048.0,5055639.0,1056575.0,6704143.0,25818.0,33125037.0,8805604.0
2022-12-07,17332119.0,15626167.0,17699426.0,7725824.0,5061794.0,1059654.0,6715323.0,25818.0,33162353.0,8833166.0
2022-12-08,17344313.0,15651137.0,17724283.0,7741335.0,5070480.0,1066824.0,6740630.0,25818.0,33217222.0,8854192.0
2022-12-09,17385454.0,15679219.0,17765567.0,7750396.0,5072543.0,1075620.0,6751475.0,25818.0,33339480.0,8859741.0
2022-12-10,17410300.0,15703510.0,17789558.0,7760073.0,5087464.0,1078698.0,6753917.0,25818.0,33370539.0,8881481.0
2022-12-11,17454190.0,15754932.0,17835964.0,7779803.0,5087464.0,1088176.0,6779301.0,25818.0,33466490.0,8903274.0
2022-12-12,17484093.0,15765846.0,17873749.0,7796298.0,5103031.0,1095441.0,6782019.0,25818.0,33529531.0,8903274.0
2022-12-13,17524569.0,15793706.0,17922055.0,7803881.0,5112930.0,1101753.0,6794559.0,25818.0,33569673.0,8940276.0
2022-12-14,17569710.0,15850098.0,17928689.0,7818927.0,5121289.0,1101753.0,6817945.0,25818.0,33635063.0,8957337.0
2022-12-15,17604860.0,15856278.0,17979524.0,7849730.0,5121289.0,1106476.0,6831693.0,25818.0,33684361.0,8957337.0
2022-12-16,17638452.0,15895770.0,18010188.0,7849730.0,5133434.0,1121277.0,6831693.0,25818.0,33750384.0,8970939.0
2022-12-17,17664410.0,15924299.0,18058396.0,7863097.0,5140107.0,1122974.0,6856418.0,25818.0,33872400.0,8994520.0
2022-12-18,17694771.0,15960177.0,18097589.0,7881227.0,5147383.0,1129631.0,6856418.0,28762.0,33938636.0,9015918.0
2022-12-19,17745663.0,15991584.0,18129394.0,7896278.0,5156200.0,1138401.0,6868725.0,28762.0,33974502.0,9028988.0
2022-12-20,17756936.0,16030351.0,18164562.0,7919457.0,5167889.0,1142655.0,6888046.0,28762.0,34051157.0,9037328.0
2022-12-21,17816351.0,16053077.0,18192824.0,7922304.0,5175234.0,1154344.0,6903822.0,28762.0,34087806.0,9075035.0
2022-12-22,17840337.0,16094637.0,18223768.0,7937629.0,5177127.0,1157491.0,6911948.0,28762.0,34203846.0,9088085.0
2022-12-23,17859494.0,16126261.0,18270084.0,7953731.0,5189014.0,1168043.0,6926781.0,28762.0,34253146.0,9105785.0
2022-12-24,17921907.0,16131944.0,18297436.0,7982903.0,5199123.0,1173421.0,6943911.0,28762.0,34292070.0,9115035.0
2022-12-25,17954340.0,16171903.0,18335749.0,7995316.0,5212046.0,1176276.0,6959479.0,28762.0,34358899.0,9124360.0
2022-12-26,17971631.0,16215013.0,18372654.0,8001111.0,5220203.0,1187623.0,6970016.0,28762.0,34467476.0,9145206.0
2022-12-27,18008568.0,16232689.0,18419817.0,8014709.0,5220203.0,1193002.0,6984797.0,28762.0,34532736.0,9155359.0
2022-12-28,18049679.0,16281120.0,18432684.0,8038396.0,5232742.0,1199854.0,6993663.0,29540.0,34606105.0,9177470.0
2022-12-29,18072707.0,16292369.0,18483406.0,8047972.0,5238120.0,1207337.0,7003929.0,29540.0,34668212.0,9208087.0
2022-12-30,18110122.0,16344287.0,18531618.0,8064241.0,5251168.0,1216374.0,7016428.0,29540.0,34748588.0,9217735.0
2022-12-31,18143973.0,16367745.0,18552733.0,8082624.0,5256754.0,1217867.0,7027441.0,29540.0,34769421.0,9244751.0
2023-01-01,18175765.0,16401518.0,18593060.0,8089469.0,5265739.0,1222313.0,7034651.0,29540.0,34877856.0,9258657.0
2023-01-02,18233472.0,16409721.0,18631469.0,8117020.0,5275734.0,1232864.0,7058386.0,29540.0,34947426.0,9269255.0
2023-01-03,18272326.0,16454991.0,18655386.0,8118371.0,5291560.0,1238308.0,7060035.0,29540.0,35011274.0,9282487.0
2023-01-04,18285955.0,16480972.0,18703301.0,8131841.0,5295301.0,1243206.0,7075397.0,29540.0,35038545.0,9307404.0
2023-01-05,18325601.0,16518228.0,18740311.0,8160205.0,5309828.0,1256514.0,7090770.0,30476.0,35111966.0,9331346.0
2023-01-06,18355941.0,16559822.0,18791084.0,8178337.0,5310833.0,1256514.0,7105912.0,30476.0,35211864.0,9331346.0
2023-01-07,18411385.0,16584363.0,18827149.0,8184326.0,5320026.0,1264887.0,7110687.0,30476.0,35270784.0,9349095.0
2023-01-08,18421504.0,16606837.0,18850691.0,8197919.0,5327976.0,1270623.0,7130396.0,30852.0,35357451.0,9373565.0
2023-01-09,18459850.0,16637590.0,18896929.0,8211799.0,5336911.0,1280405.0,7137511.0,30852.0,35422183.0,9382834.0
2023-01-10,18513256.0,16687142.0,18922720.0,8232173.0,5348482.0,1289440.0,7154464.0,30852.0,35460145.0,9409887.0
2023-01-11,18544607.0,16699721.0,18969670.0,8249117.0,5363983.0,1294302.0,7179973.0,30852.0,35570141.0,9413302.0
2023-01-12,18567260.0,16736709.0,18984686.0,8266340.0,5368022.0,1298873.0,7179973.0,32475.0,35600639.0,9450468.0
2023-01-13,18617745.0,16768225.0,19047293.0,8270751.0,5384303.0,1306263.0,7194018.0,32475.0,35653291.0,9469020.0
2023-01-14,18653110.0,16793531.0,19069999.0,8294054.0,5384442.0,1317832.0,7207697.0,32475.0,35733711.0,9487291.0
2023-01-15,18678210.0,16824044.0,19115004.0,8311358.0,5397643.0,1320135.0,7229062.0,32475.0,35801143.0,9497106.0
2023-01-16,18707155.0,16868171.0,19124919.0,8318588.0,5411162.0,1329090.0,7233048.0,32475.0,35885984.0,9512310.0
2023-01-17,18769796.0,16886825.0,19194687.0,8339682.0,5413053.0,1337124.0,7257375.0,33524.0,35934463.0,9530496.0
2023-01-18,18777753.0,16931032.0,19231549.0,8344774.0,5427672.0,1345896.0,7262218.0,33524.0,36042240.0,9545296.0
2023-01-19,18819386.0,16953688.0,19260815.0,8375469.0,5435252.0,1356688.0,7279232.0,33524.0,36093423.0,9568763.0
2023-01-20,18873919.0,16985857.0,19274993.0,8383805.0,5442949.0,1356688.0,7286498.0,33524.0,36153852.0,9593045.0
2023-01-21,18914484.0,17009390.0,19316447.0,8394408.0,5460338.0,1369364.0,7310854.0,33524.0,36262558.0,9608804.0
2023-01-22,18938640.0,17049829.0,19379686.0,8411294.0,5471741.0,1370294.0,7310854.0,33524.0,36307280.0,9623843.0
2023-01-23,18960837.0,17091960.0,19396358.0,8438785.0,5482511.0,1385836.0,7338020.0,33524.0,36358889.0,9644690.0
2023-01-24,19015003.0,17124878.0,19422617.0,8451528.0,5483647.0,1389820.0,7338020.0,34575.0,36450073.0,9646958.0
2023-01-25,19050309.0,17138242.0,19478241.0,8452404.0,5495369.0,1397722.0,7354974.0,34575.0,36505449.0,9676164.0
2023-01-26,19085203.0,17177966.0,19507520.0,8468892.0,5511895.0,1405273.0,7363436.0,34575.0,36580231.0,9695464.0
2023-01-27,19116517.0,17210263.0,19549748.0,8491472.0,5520304.0,1411573.0,7373837.0,34844.0,36655433.0,9715665.0
2023-01-28,19148071.0,17236303.0,19580323.0,8507879.0,5527071.0,1418584.0,7394759.0,34844.0,36700867.0,9723066.0
2023-01-29,19196560.0,17293875.0,19612830.0,8525551.0,5536490.0,1428779.0,7414036.0,34844.0,36783648.0,9735774.0
2023-01-30,19232886.0,17300301.0,19647325.0,8542826.0,5558572.0,1430834.0,7418489.0,34844.0,36841126.0,9767432.0
2023-01-31,19245625.0,17352964.0,19692193.0,8544407.0,5563014.0,1439798.0,7434061.0,34844.0,36937414.0,9770623.0
2023-02-01,19308602.0,17375112.0,19735399.0,8571534.0,5568674.0,1453538.0,7454583.0,34844.0,37000238.0,9781121.0
2023-02-02,19340668.0,17393931.0,19781004.0,8582168.0,5578487.0,1453538.0,7467557.0,35268.0,37058242.0,9808503.0
2023-02-03,19362334.0,17445468.0,19798327.0,8594015.0,5595103.0,1461702.0,7479680.0,35268.0,37126395.0,9838079.0
2023-02-04,19411990.0,17461891.0,19833728.0,8609633.0,5610022.0,1469679.0,7493556.0,35268.0,37228341.0,9857603.0
2023-02-05,19429834.0,17493498.0,19891917.0,8632339.0,5613333.0,1481686.0,7502559.0,35933.0,37253402.0,9857603.0
2023-02-06,19486316.0,17543927.0,19933364.0,8648033.0,5629843.0,1489968.0,7521230.0,36263.0,37327743.0,9893999.0
2023-02-07,19509307.0,17563105.0,19952014.0,8654910.0,5636713.0,1496684.0,7522933.0,36263.0,37415833.0,9901196.0
2023-02-08,19559385.0,17614120.0,19999751.0,8684206.0,5651964.0,1506804.0,7541167.0,36263.0,37513484.0,9923420.0
2023-02-09,19598079.0,17632819.0,20033076.0,8696672.0,5661278.0,1509497.0,7547254.0,36263.0,37569149.0,9923614.0
2023-02-10,19638451.0,17669618.0,20089523.0,8701484.0,5676072.0,1519059.0,7572292.0,36263.0,37632614.0,9954867.0
2023-02-11,19649722.0,17687008.0,20109169.0,8726936.0,5679367.0,1520974.0,7578839.0,36263.0,37722668.0,9973865.0
2023-02-12,19711413.0,17725477.0,20144301.0,8741091.0,5689937.0,1528607.0,7587471.0,36263.0,37802365.0,10000951.0
2023-02-13,19728397.0,17761083.0,20193408.0,8746964.0,5712409.0,1539679.0,7601950.0,36263.0,37837075.0,10000951.0
2023-02-14,19765891.0,17799767.0,20212872.0,8764850.0,5716991.0,1548856.0,7631000.0,36976.0,37934810.0,10029165.0
